繃繃緊	maang1 maang1 gan2
囗囗脆	ngok1 ngok1 ceoi3
嘰嘰趷趷	gi1 gi1 gat6 gat6
掕掕跳	lang3 lang3 tiu3
揼揼轉	dam4 dam4 zyun3
氹氹轉	tam4 tam4 zyun3
囗囗震	di1 di4 zan3
囗囗震	di1 di2 zan3
佮佮𠶧	tap1 tap1 dim6
揼揼𡃈	dam4 dam4 kwaak3
揼揼𡃈	dam4 dam4 kwaak1
讕㜺	laan2 zaan2
囗卡	ki1 kaa1
讕叻	laan2 lek1
喴譁鬼震	wi1 waa1 gwai2 zan3
灰士	fiu1 si2
囗頭凸額	pong1 tau4 dat6 ngaak6
塳塵	pung1 can4
儆惜	geng6 sek3
揢手	kak1 sau2
讕有寶	laan2 jau5 bou2
讕架勢	laan2 gaa3 sai3
讕正經	laan2 zing3 ging1
囗水蛋	faak3 seoi2 daan6
囗水蛋	faak3 seoi2 daan2
𪙛牙	nak1 ngaa4
𪙛牙	nak1 ngaa2
嘰趷	gi1 gat6
讕醒	laan2 sing2
囗鈴䆲唥	kwing1 ling1 kwaang1 laang1
㨢	nang3
儲	cou5
咧	le5
撈松	laau1 sung1
㓟	pei1
𠜱	pei1
㓤	gat1
㗎	gaa3
㗎	gaa4
㗎咋	gaa3 zaa3
㗎咋	gaa3 zaa4
㗎啦	gaa3 laa4
㗎喇	gaa3 laa3
㗱	zaap6
㗲	waak1
㗲㗲	waak1 waak1
㗾	hoe1
㗾	hoe4
㗾哆	hoe4 doe1
㜺	zaan2
㜺鬼	zaan2 gwai2
㧤	cung3
揰	cung3
㧬火	ngung2 fo2
㧬	ngung2
𢫨	ngung2
㧾	fat1
㨃	deoi2
㨃鬼	deoi2 gwai2
㨆	lam6
㨘	saang2
㨘牛王	saang2 ngau4 wong4
㨘黃魚	saang2 wong4 jyu4
㨘黃魚	saang2 wong4 jyu2
㨴	kin2
㩋	sok1
㩋㩋脆	sok1 sok1 ceoi3
㩧㩧齋	bok1 bok1 zaai1
㩧溼	bok1 sap1
㷫	hing3
㷫烚烚	hing3 hap6 hap6
䁪下眼	zaam2 haa5 ngaan5
䁪眉䁪眼	zaam2 mei4 zaam2 ngaan5
䁪眼	zaam2 ngaan5
䉺	hong2
䉺	hong1
䐥	ngong3
䐥	ngung3
䟕	caa1
䟴	ngan3
䟴䟴腳	ngan3 ngan3 goek3
䟴高	ngan3 gou1
䱽魚	cong1 jyu4
一	jat1
一一二二	jat1 jat1 ji6 ji6
一個字	jat1 go3 zi6
一個對	jat1 go3 deoi3
一個骨	jat1 go3 gwat1
一於	jat1 jyu1
一凹一凸	jat1 nap1 jat1 dat6
一𠕄一凸	jat1 nap1 jat1 dat6
一隻屐	jat1 zek3 kek6
一隻狸	jat1 zek3 lei4
一隻狸	jat1 zek3 lei2
一味	jat1 mei6
一味	jat1 mei2
一哥	jat1 go1
一嚿溜	jat1 gau6 lau6
一嚿飯	jat1 gau6 faan6
一坺迾	jat1 paat6 laat6
一堆𨀤	jat1 deoi1 leoi1
一天光曬	jat1 tin1 gwong1 saai3
一頭半月	jat1 tau4 bun3 jyut6
一頭煙	jat1 tau4 jin1
一頭霧水	jat1 tau4 mou6 seoi2
一字咁淺	jat1 zi6 gam3 cin2
一字角	jat1 zi6 gok3
一實	jat1 sat6
一度	jat1 dou6
一式	jat1 sik1
一張嘢	jat1 zoeng1 je5
一戙都冇	jat1 dung6 dou1 mou5
一手一腳	jat1 sau2 jat1 goek3
一把火	jat1 baa2 fo2
一抽一掕	jat1 cau1 jat1 lang3
一擔擔	jat1 daam3 daam1
一拍行	jat1 paak3 haang4
一排囗	jat1 paai4 laai4
一撇嘢	jat1 pit3 je5
一支公	jat1 zi1 gung1
一日	jat1 jat6
一日到黑	jat1 jat6 dou3 haak1
一沉百踩	jat1 cam4 baak3 caai2
一泡氣	jat1 paau1 hei3
一流	jat1 lau4
一盤水	jat1 pun4 seoi2
一眼關七	jat1 ngaan5 gwaan1 cat1
一窿蛇	jat1 lung1 se4
一粒嘢	jat1 nap1 je5
一粒神	jat1 nap1 san4
一粒神	jat1 nap1 san2
一粒色	jat1 nap1 sik1
一系	jat1 hai6
一路	jat1 lou6
一路路	jat1 lou6 lou6
一身松	jat1 san1 sung1
一身筋	jat1 san1 gan1
一身蟻	jat1 san1 ngai5
一轆木	jat1 luk1 muk6
一轆杉	jat1 luk1 caam3
一鑊泡	jat1 wok6 pou5
一鑊熟	jat1 wok6 suk6
一陣	jat1 zan6
一陣	jat1 zan2
一陣	jat1 zan6
一面屁	jat1 min6 pei3
七七八八	cat1 cat1 baat3 baat3
七國咁亂	cat1 gwok3 gam3 lyun6
七星茶	cat1 sing1 caa4
七老八十	cat1 lou5 baat3 sap6
七除八扣	cat1 ceoi4 baat3 kau3
萬大有我	maan6 daai6 jau5 ngo5
萬字夾	maan6 zi6 gaap3
萬壽果	maan6 sau6 gwo2
三兩下手勢	saam1 loeng5 haa5 sau2 sai3
三九兩丁七	saam1 gau2 loeng5 ding1 cat1
三九唔識七	saam1 gau2 m4 sik1 cat1
三六	saam1 luk6
三六香肉	saam1 luk6 hoeng1 juk6
三分顏色上大紅	saam1 fan1 ngaan4 sik1 soeng5 daai6 hung4
三及第	saam1 gap6 dai6
三及第	saam1 gap6 dai2
三口六面	saam1 hau2 luk6 min6
三隻手	saam1 zek3 sau2
三尖八角	saam1 jim1 baat3 gok3
三幅被	saam1 fuk1 pei5
三扒兩撥	saam1 paa4 loeng6 but6
三板斧	saam1 baan2 fu2
三腳凳	saam1 goek3 dang3
三腳貓	saam1 goek3 maau1
三腳雞	saam1 goek3 gai1
三花	saam1 faa1
三行仔	saam1 hong4 zai2
三鳥	saam1 niu5
上下	soeng6 haa6
上下	soeng6 haa2
上五寸下五寸	soeng6 ng5 cyun3 haa6 ng5 cyun3
上便	soeng6 bin6
上堂	soeng5 tong4
上晝	soeng6 zau3
上落	soeng5 lok6
上鍊	soeng5 lin6
上鍊	soeng5 lin2
上高	soeng6 gou1
下	haa5
下	haa2
下下	haa5 haa5
下低	haa6 dai1
下便	haa6 bin6
下半晝	haa6 bun3 zau3
下底	haa6 dai2
下扒	haa6 paa4
下扒輕輕	haa6 paa4 heng1 heng1
下晝	haa6 zau3
下晏	haa6 ngaan3
下欄	haa6 laan4
下氣	haa6 hei3
下間	haa6 gaan1
下陰	haa6 jam1
不宜	bat1 ji4
不成器皿	bat1 sing4 hei3 ming5
不特	bat1 dak6
不留	bat1 lau4
不留	bat1 lau1
不溜	bat1 lau4
不溜	bat1 lau1
與共	jyu5 gung6
與及	jyu5 kap6
醜	cau2
醜怪	cau2 gwaai3
醜死鬼	cau2 sei2 gwai2
醜頸	cau2 geng2
世伯	sai3 baak3
世侄	sai3 zat6
世叔	sai3 suk1
世界	sai3 gaai3
世界仔	sai3 gaai3 zai2
絲髮	si1 faat3
絲母	si1 mou5
絲母	si1 mou2
丟架	diu1 gaa3
丟架	diu1 gaa2
丟生	diu1 saang1
丟疏	diu1 so1
丟眼角	diu1 ngaan5 gok3
丟那媽	diu1 naa5 maa1
兩	loeng5
兩仔乸	loeng5 zai2 naa2
兩仔爺	loeng5 zai2 je4
兩份	loeng5 fan6
兩份	loeng5 fan2
兩公婆	loeng5 gung1 po4
兩公孫	loeng5 gung1 syun1
兩頭唔到岸	loeng5 tau4 m4 dou3 ngon6
兩頭唔受中間受	loeng5 tau4 m4 sau6 zung1 gaan1 sau6
兩頭蛇	loeng5 tau4 se4
兩家	loeng5 gaa1
兩摳	loeng5 kau1
兩撇雞	loeng5 pit3 gai1
兩睇	loeng5 tai2
喪	song3
個	go3
個咊	go3 wo4
個囉	go3 lo3
個喎	go3 wo5
個噃	go3 bo3
個心十五十六	go3 sam1 sap6 ng5 sap6 luk6
丫	ngaa1
中	zung1
中中等等	zung1 zung1 dang2 dang2
中學雞	zung1 hok6 gai1
中意	zung1 ji3
中褸	zung1 lau1
串仔	cyun3 zai2
串女	cyun3 neoi4
串女	cyun3 neoi2
臨天光賴尿	lam4 tin1 gwong1 laai6 niu6
臨急開坑	lam4 gap1 hoi1 haang1
臨時臨急	lam4 si4 lam4 gap1
臨老學吹打	lam4 lou5 hok6 ceoi1 daa2
臨記	lam4 gei3
爲	wai4
爲乜	wai6 mat1
爲口奔馳	wai6 hau2 ban1 ci4
爲咗	wai6 zo2
爲得過	wai4 dak1 gwo3
爲皮	wai4 pei4
爲皮	wai4 pei2
爲食	wai6 sik6
爲食貓	wai6 sik6 maau1
舉薦	geoi2 zin3
久不久	gau2 bat1 gau2
久唔久	gau2 m4 gau2
之	zi1
之不過	zi1 bat1 gwo3
之嘛	zi1 maa5
之噉	zi1 gam2
烏囗囗	wu1 doeng1 doeng1
烏囗囗	wu1 soe4 soe4
烏劣劣	wu1 lyut1 lyut1
烏哩單刀	wu1 lei1 daan1 dou1
烏哩馬杈	wu1 lei1 maa5 caa5
烏欖	wu1 laam5
烏欖	wu1 laam2
烏杬	wu1 laam5
烏杬	wu1 laam2
烏燈黑火	wu1 dang1 haak1 fo2
烏蠅	wu1 jing4
烏蠅	wu1 jing1
烏襤苟褸	wu1 laam4 gau2 leoi5
烏面貓	wu1 min6 maau1
烏龍	wu1 lung4
烏龍	wu1 lung2
烏龍王	wu1 lung4 wong4
烏龍王	wu1 lung2 wong4
烏龜	wu1 gwai1
乒乓波	bing1 bam1 bo1
乒鈴𠾴唥	bing4 ling4 baang4 laang4
乜	mat1
乜東東	mat1 dung1 dung1
乜乜	mat1 mat1
乜乜物物	mat1 mat1 mat6 mat6
乜嘢	mat1 je5
乜嘢話	mat1 je5 waa6
乜嘢話	mat1 je5 waa2
乜滯	mat1 zai6
乜說話	mat1 syut3 waa6
乜都假	mat1 dou1 gaa2
九因歌	gau2 jan1 go1
九大簋	gau2 daai2 gwai2
九成九	gau2 sing4 gau2
乞	hat1
乞人憎	hat1 jan4 zang1
乞兒	hat1 ji4
乞兒	hat1 ji1
乞嗤	hat1 ci1
乞食	hat1 sik6
鄉里	hoeng1 lei5
書友	syu1 jau5
書友	syu1 jau2
書館	syu1 gun2
買水	maai5 seoi2
亂咁舂	lyun6 gam3 zung1
亂噏廿四	lyun6 ngap1 jaa6 sei3
亂噏無爲	lyun6 ngap1 mou4 wai4
亂嚟	lyun6 lai4
亂嚟	lyun2 lai4
亂曬坑	lyun6 saai3 haang1
亂立立	lyun6 lap6 lap6
亂龍	lyun6 lung4
亂龍	lyun2 lung4
乳豬	jyu4 zyu1
乸	naa2
了哥	liu1 go1
鷯哥	liu1 go1
爭交	zaang1 gaau1
事關	si6 gwaan1
事頭	si6 tau4
事頭	si6 tau2
事頭婆	si6 tau4 po4
事幹	si6 gon3
事急馬行田	si6 gap1 maa5 haang4 tin4
二世祖	ji6 sai3 zou2
二仔底	ji6 zai2 dai2
二叔	ji6 suk1
二奶	ji6 naai5
二奶	ji6 naai1
二手	ji6 sau2
二手貨	ji6 sau2 fo3
二撇雞	ji6 pit3 gai1
二花面	ji6 faa1 min6
二花面	ji6 faa1 min2
虧	kwai1
虧佬	kwai1 lou2
虧柴	kwai1 caai4
雲吞	wan4 tan1
雲呑面	wan4 tan1 min6
雲石	wan4 sek6
雲紗	wan4 saa1
雲耳	wan4 ji5
五月節	ng5 jyut6 zit3
五柳魚	ng5 lau6 jyu4
五柳魚	ng5 lau6 jyu2
五爪金龍	ng5 zaau2 gam1 lung4
五花腩	ng5 faa1 naam5
亞伯	aa3 baak3
亞保亞勝	aa3 bou2 aa3 sing3
亞公	aa3 gung1
亞叔	aa3 suk1
亞哥	aa3 go1
亞奀	aa3 ngan1
亞奶	aa3 naai5
亞奶	aa3 naai1
亞媽	aa3 maa1
亞妹	aa3 mui6
亞妹	aa3 mui2
亞姑	aa3 gu1
亞姨	aa3 ji4
亞姨	aa3 ji1
亞婆	aa3 po4
亞嬸	aa3 sam2
亞嫂	aa3 sou2
亞嫲	aa3 maa4
亞崩	aa3 bang1
亞鬥官	aa3 dau2 gun1
亞爺	aa3 je4
亞爸	aa3 baa1
亞狗亞貓	aa3 gau2 aa3 maau1
亞福	aa3 fuk1
亞細	aa3 sai3
亞細	aa3 sai2
亞茂	aa3 mau6
亞蛇	aa3 soe4
亞駝	aa3 to4
亞駝	aa3 to2
亞	aa3
阿	aa3
些少	se1 siu2
些小	se1 siu2
交關	gaau1 gwaan1
交吉	gaau1 gat1
亦	jik6
亦都	jik6 dou1
親	can1
親力親爲	can1 lik6 can1 wai4
親家奶奶	can1 gaa1 naai5 naai5
親家奶奶	can1 gaa1 naai5 naai2
親家奶奶	can1 gaa1 naai4 naai5
親家奶奶	can1 gaa1 naai4 naai2
親家老爺	can1 gaa1 lou5 je4
親生	can1 saang1
人	jan4
人一世物一世	jan4 jat1 sai3 mat6 jat1 sai3
人事	jan4 si6
人事	jan4 si2
人哋	jan4 dei6
人嚟	jan4 lai4
人頭湧湧	jan4 tau4 jung2 jung2
人客	jan4 haak3
人心肉做	jan4 sam1 juk6 zou6
人細鬼大	jan4 sai3 gwai2 daai6
人老精鬼老靈	jan4 lou5 zeng1 gwai2 lou5 leng4
人面	jan4 min6
人面	jan4 min2
仁	ngan4
銀	ngan4
僕	puk1
僕築路	puk1 zuk1 lou6
仆街	puk1 gaai1
僕轉	puk1 zyun2
仇口	sau4 hau2
今	gam1
今日	gam1 jat6
今時唔同往日	gam1 si4 m4 tung4 wong5 jat6
今朝	gam1 ziu1
從嚟	go3 lai4
仔	zai2
仔乸	zai2 naa2
仔大仔世界	zai2 daai6 zai2 sai3 gaai3
仔女	zai2 neoi5
仔女	zai2 neoi2
他條	taa1 tiu4
仗	zoeng3
仙	sin1
仙屎	sin1 si2
令	ling6
件	gin6
件頭	gin6 tau4
件頭	gin6 tau2
企	kei2
企人邊	kei5 jan4 bin1
企堂	kei5 tong4
企堂	kei5 tong2
企堂	kei5 tong4
企定	kei5 ding6
企歪啲	kei5 me2 di1
企理	kei5 lei5
企起身	kei5 hei2 san1
伊撈七	ji1 lou1 cat1
伊麪	ji1 min6
伏	fuk6
伏低	fuk6 dai1
伏兒人	fuk6 ji4 jan4
伏兒人	fuk6 ji4 jan1
伏兒人	fuk6 ji1 jan4
伏兒人	fuk6 ji1 jan1
伏匿匿	fuk6 nei1 nei1
優	jau1
夥	fo2
伙頭	fo2 tau4
伙頭	fo2 tau2
伙頭軍	fo2 tau4 gwan1
夥記	fo2 gei3
夥計	fo2 gei3
會錯意	wui6 co3 ji3
倫滘糕	leon4 gaau3 gou1
伯公	baak3 gung1
伯孃	baak3 noeng4
伯婆	baak3 po4
伯母	baak3 mou5
伯父	baak3 fu6
伯父	baak3 fu2
伯爺	baak3 je4
伯爺	baak3 je4
伯爺公	baak3 je4 gung1
伯爺婆	baak3 je4 po4
伯爺婆	baak3 je4 po2
估	gu2
估估下	gu2 gu2 haa5
估估下	gu2 gu2 haa2
估唔到	gu2 m4 dou3
伶牙俐齒	ling4 ngaa4 lei6 ci2
似層層	ci5 cang4 cang4
似樣	ci5 joeng6
似樣	ci5 joeng2
似模似樣	ci5 mou4 ci5 joeng6
似模似樣	ci5 mou4 ci5 joeng2
似足	ci5 zuk1
但凡	daan6 faan4
但系	daan6 hai6
低	dai1
低威	dai1 wai1
低莊	dai1 zong1
低波	dai1 bo1
住	zyu6
住年妹	zyu6 nin4 mui6
住年妹	zyu6 nin4 mui1
住年妹	zyu6 nin2 mui6
住年妹	zyu6 nin2 mui1
住月婆	zyu6 jyut6 po4
住月婆	zyu6 jyut6 po2
佗	to4
佗衰	to4 seoi1
佛都有火	fat6 dou1 jau5 fo2
作嘔	zok3 ngau2
作渴	zok3 hok3
作狀	zok3 zong6
作病	zok3 beng6
作賤	zok3 zin6
你哋	nei5 dei6
你啲人	nei5 di1 jan4
你就想	nei5 zau6 soeng2
你係得嘅	nei5 hai6 dak1 ge3
你係得嘅	nei5 hai6 dak1 ge2
你諗你	nei5 nam2 nei5
佢哋	keoi5 dei6
佬	lou2
使	sai2
使乜	sai2 mat1
使乜講	sai2 mat1 gong2
使媽	sai2 maa1
使婆	sai2 po4
使婆	sai2 po2
使得	sai2 dak1
使橫手	sai2 waang4 sau2
使牛	sai2 ngau4
使用	sai2 jung6
使費	sai2 fai3
使銅銀夾大聲	sai2 tung4 ngan4 gaap3 daai6 seng1
使銅銀夾大聲	sai2 tung4 ngan2 gaap3 daai6 seng1
使頸	sai2 geng2
侄	zat6
例牌	lai6 paai4
例牌	lai6 paai2
依時依候	ji1 si4 ji1 hau6
側便	zak1 bin6
側邊	zak1 bin1
僑	kiu4
侵早	cam1 zou2
便	bin6
俗骨	zuk6 gwat1
保你大	bou2 nei5 daai6
信皮	seon3 pei4
信肉	seon3 juk6
修整	sau1 zing2
修遊	sau1 jau4
倒刺	dou3 ci3
倒吊冇滴墨水	dou3 diu3 mou5 dik6 mak6 seoi2
倒吊荷包	dou3 diu3 ho4 baau1
倒拗	dou3 ngaau3
倒掟	dou3 deng3
倒掟頭	dou3 deng3 tau4
倒模	dou2 mou4
倒模	dou2 mou2
倒汗水	dou3 hon6 seoi2
倒瀉籮蟹	dou2 se3 lo4 haai5
倒瀉籮蟹	dou2 se2 lo4 haai5
倒竈	dou2 zou3
倒瓤	dou2 nong4
倒眼	dou3 ngaan5
倒米	dou2 mai5
倒米壽星	dou2 mai5 sau6 sing1
倒褪	dou3 tan3
倔聲倔氣	gwat6 seng1 gwat6 hei3
倔頭	gwat6 tau4
倔頭掃把	gwat6 tau4 sou3 baa2
倔頭路	gwat6 tau4 lou6
倔尾龍	gwat6 mei5 lung4
倔情	gwat6 cing4
倔擂槌	gwat6 leoi4 ceoi4
倔	gwat6
𡲬	gwat6
候鑊	dou3 wok6
候鑊	dou3 wok2
借一借	ze3 jat1 ze3
藉藉	ze3 ze3
借頭借路	ze3 tau4 ze3 lou6
借歪	ze3 me2
借歪啲	ze3 me2 di1
傾	king1
傾偈	king1 gai6
傾偈	king1 gai2
假	gaa2
假膊	gaa2 bok3
假過賣貓	gaa2 gwo3 maai6 maau1
偈	gai6
偈	gai2
偈油	gai6 jau4
偈油	gai2 jau4
做	zou6
做七	zou6 cat1
做醜人	zou6 cau2 jan4
做世界	zou6 sai3 gaai3
做乜	zou6 mat1
做低	zou6 dai1
做咗手腳	zou6 zo2 sau2 goek3
做莊	zou6 zong1
做慣乞兒懶做官	zou6 gwaan3 hat1 ji4 laan5 zou6 gun1
做慣乞兒懶做官	zou6 gwaan3 hat1 ji1 laan5 zou6 gun1
做戲	zou6 hei3
做把戲	zou6 baa2 hei3
做牙	zou6 ngaa4
做禡	zou6 ngaa4
做磨心	zou6 mo6 sam1
停	ting4
停	ting2
偷師	tau1 si1
偷薄	tau1 bok6
偷雞	tau1 gai1
傍	bong6
傢俬	gaa1 si1
傢俬雜物	gaa1 si1 zaap6 mat6
傢俬什物	gaa1 si1 zaap6 mat6
傻人	so4 jan4
傻仔	so4 zai2
傻仔水	so4 zai2 seoi2
傻傻更更	so4 so4 gaang1 gaang1
傻更	so4 gaang1
僆囗	leng3 keng1
僆囗	leng1 keng1
僆仔	leng3 zai2
僆仔	leng1 zai2
僆妹	leng3 mui6
僆妹	leng3 mui1
僆妹	leng1 mui6
僆妹	leng1 mui1
兒戲	ji4 hei3
兒戲	ji4 hei1
元情雞	mou4 cing4 gai1
先一排	sin1 jat1 paai4
先一排	sin1 jat1 paai2
先嗰排	sin1 go2 paai4
先嗰排	sin1 go2 paai2
先頭	sin1 tau4
先時	sin1 si4
先生	sin1 saang1
先至	sin1 zi3
光	gwong1
光劣出	gwong1 lyut3 cyut1
光劣出	gwong1 lyut1 cyut1
光管	gwong1 gun2
光脫脫	gwong1 tyut3 tyut3
光脫脫	gwong1 tyut3 tyut1
光脫脫	gwong1 tyut1 tyut3
光脫脫	gwong1 tyut1 tyut1
光鮮	gwong1 sin1
光鮮企理	gwong1 sin1 kei5 lei5
光雞	gwong1 gai1
光鴨	gwong1 ngaap3
光𥊼𥊼	gwong1 caang4 caang4
免至	min5 zi3
入	jap6
入夥	jap6 fo2
入便	jap6 bin6
入味	jap6 mei6
入圍	jap6 wai4
入息	jap6 sik1
入數	jap6 sou3
入水	jap6 seoi2
八	baat3
八卦	baat3 gwaa3
八卦妹	baat3 gwaa3 mui6
八卦妹	baat3 gwaa3 mui1
八卦婆	baat3 gwaa3 po4
八卦婆	baat3 gwaa3 po2
八妹	baat3 mui6
八妹	baat3 mui1
八婆	baat3 po4
八珍	baat3 zan1
八音	baat3 jam1
公	gung1
公仔	gung1 zai2
公仔書	gung1 zai2 syu1
公關	gung1 gwaan1
公頭	gung1 tau4
公頭	gung1 tau2
公德心	gung1 dak1 sam1
共	gung6
共埋	gung6 maai4
關乎	gwaan1 fu4
關人	gwaan1 jan4
關刀	gwaan1 dou1
關鬥	gwaan1 dau2
興	hing1
兼夾	gim1 gaap3
內傷	zung1 seng1
冇	mou5
冇世藝	mou5 sai3 ngai6
冇乜	mou5 mat1
冇交易	mou5 gaau1 jik6
冇修	mou5 sau1
冇準	mou5 zeon2
冇幾何	mou5 gei2 ho4
冇幾何	mou5 gei2 ho2
冇幾耐	mou5 gei2 noi6
冇幾耐	mou5 gei2 noi2
冇釐搭霎	mou5 lei4 daap3 saap3
冇釐癮	mou5 lei4 jan5
